Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
555193,-1536,140,17732,-464,302,127,0.0,0.0,1
555297,-1460,128,17664,-413,476,149,0.0,0.0,1
555401,-1536,100,17612,-434,481,120,0.0,0.0,1
555505,-1520,4,17644,-463,460,146,-5.2,0.0,0
555609,-1460,88,17588,-431,452,156,-10.4,0.0,0
555713,-1500,28,17616,-473,448,111,-15.600000000000001,0.0,0
555817,-1532,52,17520,-457,444,122,-20.8,0.0,0
555921,-1500,92,17592,-450,426,106,-26.0,0.0,0
556025,-1460,100,17700,-457,464,114,-31.2,0.0,0
556129,-1512,72,17528,-421,455,113,-36.4,0.0,0
556233,-1508,124,17644,-431,461,93,-41.6,0.0,0
556337,-1504,84,17608,-405,464,136,-46.800000000000004,0.0,0
556441,-1472,48,17636,-439,462,100,-52.00000000000001,0.0,0
556545,-1516,36,17632,-433,473,119,-57.20000000000001,0.0,0
556649,-1524,124,17636,-424,437,88,-62.40000000000001,0.0,0
556753,-1476,72,17632,-444,444,111,-67.60000000000001,0.0,0
556857,-1504,76,17556,-460,434,125,-72.80000000000001,0.0,0
556961,-1592,52,17560,-442,442,131,-78.00000000000001,0.0,0
557065,-1468,80,17704,-451,451,106,-83.20000000000002,0.0,0
557169,-1480,36,17720,-467,469,134,-88.40000000000002,0.0,0
557273,-1512,132,17644,-430,447,140,-93.60000000000002,0.0,0
557377,-1512,48,17692,-430,435,105,-98.80000000000003,0.0,0
557481,-1480,84,17660,-416,441,151,-104.00000000000003,0.0,0
557585,-1512,100,17592,-396,435,132,-109.20000000000003,0.0,0
557689,-1492,80,17696,-446,448,97,-114.40000000000003,0.0,0
557793,-1484,112,17660,-437,459,118,-119.60000000000004,0.0,0
557897,-1556,64,17724,-406,428,112,-124.80000000000004,0.0,0
558001,-1536,88,17756,-438,430,92,-130.00000000000003,0.0,0
558105,-1560,56,17684,-427,448,133,-135.20000000000002,0.0,0
558209,-1504,52,17728,-440,449,113,-140.4,0.0,0
558313,-1460,60,17632,-439,454,152,-145.6,0.0,0
558417,-1492,104,17612,-441,478,133,-150.79999999999998,0.0,0
558521,-1528,32,17664,-417,430,106,-155.99999999999997,0.0,0
558625,-1504,80,17640,-419,495,125,-161.19999999999996,0.0,0
558729,-1540,48,17632,-458,429,108,-166.39999999999995,0.0,0
558833,-1552,92,17592,-472,422,110,-171.59999999999994,0.0,0
558937,-1544,80,17660,-412,479,117,-176.79999999999993,0.0,0
559041,-1508,64,17604,-439,463,131,-181.99999999999991,0.0,0
559145,-1532,144,17672,-448,469,119,-187.1999999999999,0.0,0
559249,-1548,56,17504,-432,489,125,-192.3999999999999,0.0,0
559353,-1472,48,17488,-442,482,144,-197.59999999999988,0.0,0
559457,-1492,4,17732,-432,465,120,-202.79999999999987,0.0,0
559561,-1488,88,17628,-437,465,106,-207.99999999999986,0.0,0
559665,-1540,60,17592,-477,479,116,-213.19999999999985,0.0,0
559769,-1536,72,17704,-436,463,129,-218.39999999999984,0.0,0
559873,-1532,52,17612,-443,437,111,-223.59999999999982,0.0,0
559977,-1464,40,17740,-441,451,102,-228.7999999999998,0.0,0
560081,-1456,-8,17632,-459,451,92,-233.9999999999998,0.0,0
560185,-1488,24,17520,-441,448,83,-239.1999999999998,0.0,0
560289,-1500,80,17664,-438,452,138,-244.39999999999978,0.0,0
