Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
3364277,-2324,172,17868,-450,246,127,0.0,0.0,1
3364381,-1876,120,17672,-453,427,114,0.0,0.0,1
3364485,-1848,56,17548,-435,432,136,0.0,0.0,1
3364589,-1868,104,17512,-431,451,115,0.0,0.0,1
3364693,-1936,60,17648,-442,473,117,0.0,0.0,1
3364797,-1944,80,17568,-434,441,104,0.0,0.0,1
3364901,-1864,100,17692,-458,423,137,0.0,0.0,1
3365005,-1880,132,17704,-424,436,126,0.0,0.0,1
3365109,-1932,104,17680,-424,481,123,0.0,0.0,1
3365213,-1852,124,17572,-420,470,120,0.0,0.0,1
3365317,-1872,116,17568,-432,422,135,0.0,0.0,1
3365421,-1844,132,17620,-443,419,108,0.0,0.0,1
3365525,-1180,892,17564,-433,509,-92,0.0,5.2,0
3365629,-740,-44,17516,-489,337,662,0.0,10.4,0
3365733,-2380,708,17188,-516,671,669,0.0,15.600000000000001,0
3365837,-1624,420,17196,-471,738,496,0.0,20.8,0
3365941,-1388,840,18040,-516,248,922,0.0,26.0,0
3366045,-2052,252,17632,-385,576,-198,0.0,31.2,0
3366149,-1956,388,17628,-415,390,21,0.0,36.4,0
3366253,-2160,344,17688,-431,365,-106,0.0,41.6,0
3366357,-1880,116,17564,-443,470,119,0.0,46.800000000000004,0
3366461,-1884,116,17504,-414,423,122,0.0,52.00000000000001,0
3366565,-1848,96,17628,-461,473,133,0.0,57.20000000000001,0
3366669,-1928,68,17600,-478,430,125,0.0,62.40000000000001,0
3366773,-1856,104,17744,-439,486,117,0.0,67.60000000000001,0
3366877,-1812,64,17568,-434,401,129,0.0,72.80000000000001,0
3366981,-1852,76,17564,-459,459,129,0.0,72.80000000000001,1
3367085,-1820,124,17556,-445,473,96,0.0,72.80000000000001,1
3367189,-1836,60,17652,-400,449,121,0.0,72.80000000000001,1
3367293,-1856,104,17560,-452,458,115,0.0,72.80000000000001,1
3367397,-1908,120,17640,-439,460,139,0.0,72.80000000000001,1
3367501,-1876,140,17644,-458,490,130,0.0,72.80000000000001,1
3367605,-1840,72,17636,-468,446,109,0.0,72.80000000000001,1
3367709,-1860,132,17576,-457,440,103,0.0,72.80000000000001,1
3367813,-1828,124,17664,-441,459,141,0.0,72.80000000000001,1
3367917,-1944,796,17664,-426,468,219,0.0,78.00000000000001,0
3368021,-2136,700,17892,-349,270,-594,0.0,83.20000000000002,0
3368125,-2220,-560,17464,-472,495,415,0.0,88.40000000000002,0
3368229,-920,-848,17568,-243,676,-1172,0.0,93.60000000000002,0
3368333,-1984,-848,17660,-539,876,1324,0.0,98.80000000000003,0
3368437,-1840,76,17584,-404,543,-102,0.0,104.00000000000003,0
3368541,-1772,-788,17448,-397,497,-149,0.0,109.20000000000003,0
3368645,-1876,128,17616,-454,475,133,0.0,114.40000000000003,0
3368749,-1816,132,17700,-452,428,75,0.0,119.60000000000004,0
3368853,-1900,108,17632,-446,471,117,0.0,124.80000000000004,0
3368957,-1872,80,17556,-448,422,137,0.0,130.00000000000003,0
3369061,-1900,88,17672,-400,451,98,0.0,135.20000000000002,0
3369165,-1944,136,17536,-423,473,104,0.0,140.4,0
3369269,-1904,88,17576,-438,463,136,0.0,145.6,0
3369373,-1856,116,17580,-401,428,97,0.0,150.79999999999998,0
3369477,-1856,88,17616,-423,471,105,0.0,155.99999999999997,0
3369581,-1908,120,17652,-461,459,107,0.0,155.99999999999997,1
3369685,-1856,108,17552,-419,452,94,0.0,155.99999999999997,1
3369789,-1876,128,17624,-437,433,94,0.0,155.99999999999997,1
3369893,-1896,56,17584,-443,480,97,0.0,155.99999999999997,1
3369997,-1860,64,17656,-415,425,110,0.0,155.99999999999997,1
3370101,-1868,156,17668,-384,426,120,0.0,155.99999999999997,1
3370205,-1268,132,17492,-370,502,-495,5.2,155.99999999999997,0
3370309,-1828,-64,18068,-391,804,-271,10.4,155.99999999999997,0
3370413,-1280,896,17316,-450,521,199,15.600000000000001,155.99999999999997,0
3370517,-2352,868,17972,-528,450,803,20.8,155.99999999999997,0
3370621,-1788,-84,17516,-452,749,252,26.0,155.99999999999997,0
3370725,-2412,156,18012,-468,297,373,31.2,155.99999999999997,0
3370829,-2152,564,17624,-413,414,5,36.4,155.99999999999997,0
3370933,-1852,272,17532,-456,440,117,41.6,155.99999999999997,0
3371037,-1872,132,17540,-413,483,114,46.800000000000004,155.99999999999997,0
3371141,-1824,76,17632,-451,448,101,52.00000000000001,155.99999999999997,0
3371245,-1836,72,17636,-423,449,130,57.20000000000001,155.99999999999997,0
3371349,-1880,36,17580,-428,465,109,62.40000000000001,155.99999999999997,0
3371453,-1844,100,17704,-422,485,105,67.60000000000001,155.99999999999997,0
