Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
1562396,-1964,164,17636,-422,462,146,0.0,0.0,1
1562500,-1936,140,17612,-425,474,99,0.0,0.0,1
1562604,-1920,124,17616,-453,468,109,0.0,0.0,1
1562708,-1904,184,17592,-438,460,123,0.0,0.0,1
1562812,-1908,172,17724,-472,467,137,0.0,0.0,1
1562916,-1888,176,17528,-421,455,109,0.0,0.0,1
1563020,-2516,-20,19576,-316,526,141,0.0,0.0,1
1563124,-1908,148,17388,-431,477,119,0.0,0.0,1
1563228,-1956,168,17552,-492,473,117,0.0,0.0,1
1563332,-1912,184,17624,-430,470,109,0.0,0.0,1
1563436,-1884,180,17688,-450,442,131,0.0,0.0,1
1563540,-1952,120,17604,-464,446,101,0.0,0.0,1
1563644,-2020,172,17532,-459,454,92,0.0,0.0,1
1563748,-1824,128,17608,-444,450,142,0.0,0.0,1
1563852,-2032,128,17564,-422,440,142,0.0,0.0,1
1563956,-1976,124,17628,-404,431,152,0.0,0.0,1
1564060,-1972,160,17600,-437,455,110,0.0,0.0,1
1564164,-1996,184,17696,-424,465,120,0.0,0.0,1
1564268,-1952,144,17492,-475,466,90,0.0,0.0,1
1564372,-1920,132,17540,-438,478,144,0.0,0.0,1
1564476,-1960,88,17504,-433,470,117,0.0,0.0,1
1564580,-1900,180,17472,-421,482,109,0.0,0.0,1
1564684,-1948,148,17632,-430,453,115,0.0,0.0,1
1564788,-1884,160,17464,-430,446,105,0.0,0.0,1
1564892,-1936,176,17532,-442,458,114,0.0,0.0,1
1564996,-1948,92,17640,-447,481,96,0.0,0.0,1
1565100,-2024,108,17596,-451,424,118,0.0,0.0,1
1565204,-1896,88,17644,-439,442,125,0.0,0.0,1
1565308,-1916,124,17660,-469,430,107,0.0,0.0,1
1565412,-1936,148,17660,-453,449,89,0.0,0.0,1
1565516,-1936,152,17664,-455,441,112,0.0,0.0,1
1565620,-1936,196,17676,-441,480,113,0.0,0.0,1
1565724,-1940,184,17576,-426,450,135,0.0,0.0,1
1565828,-1956,160,17608,-443,447,115,0.0,0.0,1
1565932,-1972,136,17688,-471,446,95,0.0,0.0,1
1566036,-1944,172,17500,-450,475,116,0.0,0.0,1
1566140,-1980,104,17620,-451,454,115,0.0,0.0,1
