Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
3112597,-1900,40,17592,-426,432,117,0.0,0.0,1
3112701,-1804,96,17632,-423,461,121,0.0,0.0,1
3112805,-1884,24,17548,-471,449,122,0.0,0.0,1
3112909,-1844,96,17528,-438,426,124,0.0,0.0,1
3113013,-1924,68,17608,-435,459,80,0.0,0.0,1
3113117,-1884,56,17648,-423,439,107,0.0,0.0,1
3113221,-1928,80,17604,-458,405,113,0.0,0.0,1
3113325,-944,-252,17220,-325,755,-1004,0.0,0.0,1
3113429,-2248,264,17356,-482,830,458,0.0,0.0,1
3113533,-1304,-1092,16916,-513,660,776,0.0,0.0,1
3113637,-2452,-148,18072,-330,51,-820,0.0,0.0,1
3113741,-1352,-2100,16704,-334,416,-566,0.0,0.0,1
3113845,-1380,-1272,17776,-428,469,293,0.0,0.0,1
3113949,-1644,868,17584,-359,948,-164,0.0,0.0,1
3114053,-2044,-912,17536,-532,564,811,0.0,0.0,1
3114157,-2004,-736,17544,-451,536,59,0.0,0.0,1
3114261,-2052,164,17588,-436,493,-1,0.0,0.0,1
3114365,-1764,260,17604,-488,446,507,0.0,0.0,1
3114469,-1836,-40,17624,-450,417,321,0.0,0.0,1
3114573,-1868,152,17616,-430,492,129,0.0,0.0,1
3114677,-1852,112,17496,-450,464,106,0.0,0.0,1
3114781,-1852,152,17604,-435,443,123,0.0,0.0,1
3114885,-1944,132,17560,-431,419,120,0.0,0.0,1
3114989,-1844,80,17536,-421,469,102,0.0,0.0,1
3115093,-1884,92,17628,-415,487,122,0.0,0.0,1
3115197,-1876,168,17536,-409,464,151,0.0,0.0,1
3115301,-1928,120,17580,-453,456,118,0.0,0.0,1
3115405,-1860,76,17628,-421,448,105,0.0,0.0,1
3115509,-1876,76,17584,-463,469,129,0.0,0.0,1
3115613,-1892,176,17552,-434,446,103,0.0,0.0,1
3115717,-1892,76,17664,-427,462,93,0.0,0.0,1
3115821,-956,-964,16040,-1097,838,5845,0.0,0.0,1
3115925,-1148,-3568,16724,-462,685,459,0.0,0.0,1
3116029,-2164,-640,17576,-440,401,-249,0.0,0.0,1
3116133,-1600,2088,17460,-576,649,1781,0.0,0.0,1
3116237,604,2408,17424,-592,663,790,0.0,0.0,1
3116341,-3556,184,17304,-411,510,-240,0.0,0.0,1
3116445,-1012,1556,18400,-869,423,3207,0.0,0.0,1
3116549,-2080,568,17752,-416,518,-224,0.0,0.0,1
3116653,-912,100,17764,-609,-605,1446,0.0,0.0,1
3116757,-1132,20,17652,-246,-317,137,0.0,0.0,1
3116861,-2748,-56,17764,-666,995,-3467,0.0,0.0,1
3116965,-2080,0,17544,153,458,-5337,0.0,0.0,1
3117069,-1756,120,17580,-479,454,107,0.0,0.0,1
3117173,-1940,108,17492,-353,473,-699,0.0,0.0,1
3117277,-1748,84,17580,-349,455,-713,0.0,0.0,1
3117381,-1924,176,17608,-458,448,113,0.0,0.0,1
3117485,-1884,52,17596,-431,452,108,0.0,0.0,1
3117589,-1948,140,17564,-423,421,76,0.0,0.0,1
3117693,-1824,132,17676,-478,448,118,0.0,0.0,1
