Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
126951,-1908,112,17564,-443,502,112,0.0,0.0,1
127055,-1824,136,17616,-454,438,145,0.0,0.0,1
127159,-1884,128,17604,-401,468,140,0.0,0.0,1
127263,-1880,116,17588,-435,439,116,0.0,0.0,1
127367,-1772,108,17468,-457,516,127,0.0,0.0,1
127471,-1852,128,17560,-435,446,96,0.0,0.0,1
127575,-1764,156,17464,-415,473,154,0.0,0.0,1
127679,-836,-64,16520,-132,766,240,5.2,0.0,0
127783,-1892,132,17568,-425,243,136,10.4,0.0,0
127887,-2180,156,17472,-541,465,576,15.600000000000001,0.0,0
127991,-1676,-8,17604,-474,416,108,20.8,0.0,0
128095,-1852,132,17840,-431,465,130,26.0,0.0,0
128199,-1804,112,17628,-435,448,118,31.2,0.0,0
128303,-1864,112,17684,-435,468,89,36.4,0.0,0
128407,-1856,68,17504,-453,441,122,41.6,0.0,0
128511,-1900,84,17696,-422,454,130,41.6,0.0,1
128615,-1880,36,17624,-432,428,105,41.6,0.0,1
128719,-1988,56,17772,-439,428,113,41.6,0.0,1
128823,-1756,96,17456,-454,478,114,41.6,0.0,1
128927,-1840,80,17556,-424,440,107,41.6,0.0,1
129031,-1896,44,17608,-422,439,108,41.6,0.0,1
129135,-1840,144,17532,-438,452,148,41.6,0.0,1
129239,-1796,112,17628,-473,462,116,41.6,0.0,1
129343,-1908,144,17608,-451,430,126,41.6,0.0,1
129447,-1824,148,17560,-448,421,145,41.6,0.0,1
129551,-1836,76,17604,-465,456,128,41.6,0.0,1
129655,-8988,-972,15624,-650,219,2136,41.6,-5.2,0
129759,-4216,-64,17660,-588,622,1990,41.6,-10.4,0
129863,-540,288,18676,-322,276,-742,41.6,-15.600000000000001,0
129967,-564,-16,17528,-372,607,-701,41.6,-20.8,0
130071,-1248,292,17724,-397,447,-214,41.6,-26.0,0
130175,-1832,80,17668,-424,497,135,41.6,-31.2,0
130279,-1948,120,17652,-437,493,96,41.6,-36.4,0
130383,-1884,132,17468,-462,492,90,41.6,-41.6,0
130487,-1832,20,17544,-434,485,103,41.6,-46.800000000000004,0
130591,-1884,100,17556,-426,427,135,41.6,-52.00000000000001,0
130695,-1856,124,17724,-458,430,130,41.6,-57.20000000000001,0
130799,-1900,116,17684,-455,432,121,41.6,-62.40000000000001,0
130903,-1952,80,17540,-455,417,115,41.6,-62.40000000000001,1
131007,-1820,88,17624,-418,494,124,41.6,-62.40000000000001,1
131111,-1808,60,17460,-465,461,134,41.6,-62.40000000000001,1
131215,-1884,12,17616,-437,470,125,41.6,-62.40000000000001,1
131319,-1848,104,17648,-432,495,107,41.6,-62.40000000000001,1
131423,-2096,-560,18316,-510,-72,476,41.6,-67.60000000000001,0
131527,-1924,312,18200,-519,135,512,41.6,-72.80000000000001,0
131631,-3004,-284,17204,-715,251,2682,41.6,-78.00000000000001,0
131735,-4428,-736,17680,-642,436,1897,41.6,-83.20000000000002,0
131839,-2188,-8,17080,-635,596,1849,41.6,-88.40000000000002,0
131943,-3260,-140,17132,-517,609,1279,41.6,-93.60000000000002,0
132047,-2472,-104,17492,-455,363,287,41.6,-98.80000000000003,0
132151,-1880,108,17664,-413,453,102,41.6,-104.00000000000003,0
