Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
575801,-1824,188,17628,-414,416,106,0.0,0.0,1
575905,-1792,132,17448,-428,435,137,0.0,0.0,1
576009,-1836,188,17676,-429,466,123,0.0,0.0,1
576113,-1824,124,17496,-427,475,125,0.0,0.0,1
576217,-1856,128,17632,-459,455,88,0.0,0.0,1
576321,-1820,148,17712,-399,470,109,0.0,0.0,1
576425,-1892,104,17640,-411,449,138,0.0,0.0,1
576529,-1852,196,17620,-451,459,124,0.0,0.0,1
576633,-1872,144,17620,-430,470,129,0.0,0.0,1
576737,-1840,116,17648,-463,449,124,0.0,0.0,1
576841,-1828,176,17568,-432,441,97,0.0,0.0,1
576945,-1900,68,17580,-441,461,101,0.0,0.0,1
577049,-1884,176,17560,-434,470,121,0.0,0.0,1
577153,-1796,208,17656,-455,451,134,0.0,0.0,1
