Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
2367743,-1968,196,17508,-460,440,126,0.0,0.0,1
2367847,-1968,144,17600,-471,461,102,0.0,0.0,1
2367951,-1944,168,17744,-439,459,91,0.0,0.0,1
2368055,-1880,116,17608,-407,438,110,0.0,0.0,1
2368159,-2008,144,17640,-428,448,132,0.0,0.0,1
2368263,-1908,112,17576,-426,457,144,0.0,0.0,1
2368367,-1988,136,17664,-434,458,118,0.0,0.0,1
2368471,-1924,168,17624,-424,459,123,0.0,0.0,1
2368575,-1912,156,17664,-437,443,120,0.0,0.0,1
2368679,-1960,148,17560,-440,474,91,0.0,0.0,1
2368783,-2008,72,17552,-557,451,100,0.0,0.0,1
2368887,-1824,136,17648,-499,478,150,0.0,0.0,1
2368991,-2384,20,17432,-452,488,175,0.0,0.0,1
2369095,-1800,32,17428,-469,288,120,0.0,0.0,1
2369199,-896,2540,17528,70,389,-4099,5.2,0.0,0
2369303,-2820,3392,18044,-962,75,4887,10.4,0.0,0
2369407,-2724,-1660,18244,-462,14,432,15.600000000000001,0.0,0
2369511,-1892,-2096,17752,-221,325,-1514,20.8,0.0,0
2369615,-2004,-340,17544,-409,444,104,26.0,0.0,0
2369719,-1908,116,17660,-425,481,127,31.2,0.0,0
2369823,-1924,32,17612,-435,479,120,36.4,0.0,0
2369927,-1944,52,17580,-429,453,109,41.6,0.0,0
2370031,-1984,48,17540,-442,429,137,46.800000000000004,0.0,0
2370135,-1940,64,17648,-438,461,119,46.800000000000004,0.0,1
2370239,-1964,68,17700,-452,420,125,46.800000000000004,0.0,1
2370343,-1948,44,17592,-444,544,107,46.800000000000004,0.0,1
2370447,-2224,96,17864,-429,396,95,46.800000000000004,0.0,1
2370551,-2004,104,17600,-422,439,111,46.800000000000004,0.0,1
2370655,-2028,28,17844,-387,324,126,46.800000000000004,0.0,1
2370759,-1944,124,17540,-441,471,133,46.800000000000004,0.0,1
2370863,-1992,36,17664,-439,546,110,46.800000000000004,0.0,1
2370967,-1976,120,17688,-448,424,128,46.800000000000004,0.0,1
2371071,-1944,164,17608,-377,399,116,46.800000000000004,0.0,1
2371175,-1944,120,17652,-443,438,125,46.800000000000004,0.0,1
2371279,-1952,84,17548,-417,448,112,46.800000000000004,0.0,1
2371383,-1976,68,17536,-445,474,127,46.800000000000004,0.0,1
2371487,-2000,200,17540,-433,450,99,46.800000000000004,0.0,1
2371591,-1924,100,17616,-448,464,122,46.800000000000004,0.0,1
2371695,-2004,76,17708,-410,462,116,46.800000000000004,0.0,1
2371799,-1988,64,17564,-411,468,109,46.800000000000004,0.0,1
2371903,-1932,36,17568,-430,465,144,46.800000000000004,0.0,1
2372007,-1884,152,17608,-440,399,124,46.800000000000004,0.0,1
2372111,-1068,-2060,17412,-94,147,-2548,52.00000000000001,0.0,0
2372215,-3396,-2428,17412,-190,504,-2215,57.20000000000001,0.0,0
2372319,-2312,996,18656,-890,26,3439,62.40000000000001,0.0,0
2372423,-3620,1968,18432,-119,320,-3320,67.60000000000001,0.0,0
2372527,-1804,40,17500,-434,475,86,72.80000000000001,0.0,0
2372631,-1212,-640,17576,-673,542,1883,78.00000000000001,0.0,0
2372735,-1936,92,17528,-439,436,92,83.20000000000002,0.0,0
2372839,-1952,84,17656,-430,455,94,88.40000000000002,0.0,0
2372943,-1912,52,17488,-422,478,130,93.60000000000002,0.0,0
2373047,-1940,124,17632,-416,467,108,98.80000000000003,0.0,0
2373151,-1940,88,17564,-442,475,89,98.80000000000003,0.0,1
2373255,-1928,92,17716,-421,452,111,98.80000000000003,0.0,1
