Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
592425,-1496,112,17580,-442,444,106,0.0,0.0,1
592529,-1528,80,17580,-418,462,128,0.0,0.0,1
592633,-1516,92,17580,-460,465,114,0.0,0.0,1
592737,-1476,84,17672,-439,437,109,-5.2,0.0,0
592841,-1452,40,17724,-427,452,135,-10.4,0.0,0
592945,-1440,12,17648,-473,469,128,-15.600000000000001,0.0,0
593049,-1560,124,17780,-471,462,91,-20.8,0.0,0
593153,-1472,156,17756,-451,473,122,-26.0,0.0,0
593257,-1464,40,17596,-458,448,145,-31.2,0.0,0
593361,-1452,40,17532,-424,444,112,-36.4,0.0,0
593465,-1520,128,17732,-450,415,141,-41.6,0.0,0
593569,-1476,124,17636,-451,450,135,-46.800000000000004,0.0,0
593673,-1580,80,17736,-378,419,150,-52.00000000000001,0.0,0
593777,-1476,120,17684,-439,455,152,-57.20000000000001,0.0,0
593881,-1520,48,17696,-445,437,96,-62.40000000000001,0.0,0
593985,-1480,100,17552,-435,450,137,-67.60000000000001,0.0,0
594089,-1504,84,17536,-417,454,118,-72.80000000000001,0.0,0
594193,-1492,60,17704,-428,452,134,-78.00000000000001,0.0,0
594297,-1460,92,17644,-423,458,126,-83.20000000000002,0.0,0
594401,-1460,120,17592,-434,458,91,-88.40000000000002,0.0,0
594505,-1468,60,17640,-422,432,127,-93.60000000000002,0.0,0
594609,-1440,116,17612,-425,448,122,-98.80000000000003,0.0,0
594713,-1480,16,17524,-415,460,98,-104.00000000000003,0.0,0
594817,-1400,68,17540,-466,468,132,-109.20000000000003,0.0,0
594921,-1488,76,17656,-429,458,136,-114.40000000000003,0.0,0
595025,-1536,68,17724,-458,433,103,-119.60000000000004,0.0,0
595129,-1472,164,17684,-420,443,113,-124.80000000000004,0.0,0
595233,-1464,124,17700,-420,459,145,-130.00000000000003,0.0,0
595337,-1484,28,17716,-455,466,132,-135.20000000000002,0.0,0
595441,-1540,28,17672,-437,473,100,-140.4,0.0,0
595545,-1512,88,17536,-433,476,137,-145.6,0.0,0
595649,-1428,152,17504,-408,456,124,-150.79999999999998,0.0,0
595753,-1504,60,17556,-419,490,120,-155.99999999999997,0.0,0
595857,-1560,60,17536,-450,469,144,-161.19999999999996,0.0,0
595961,-1464,72,17640,-453,425,119,-166.39999999999995,0.0,0
596065,-1524,152,17664,-474,481,104,-171.59999999999994,0.0,0
596169,-1484,24,17588,-415,441,129,-176.79999999999993,0.0,0
596273,-1520,84,17644,-459,442,107,-181.99999999999991,0.0,0
596377,-1508,108,17620,-445,462,119,-187.1999999999999,0.0,0
596481,-1504,124,17600,-435,460,139,-192.3999999999999,0.0,0
596585,-1500,40,17700,-461,453,117,-197.59999999999988,0.0,0
596689,-1548,76,17624,-447,472,105,-202.79999999999987,0.0,0
596793,-1440,112,17688,-417,468,148,-207.99999999999986,0.0,0
596897,-1520,60,17716,-434,464,100,-213.19999999999985,0.0,0
597001,-1508,64,17664,-435,444,108,-218.39999999999984,0.0,0
597105,-1476,96,17648,-448,457,152,-223.59999999999982,0.0,0
597209,-1480,52,17672,-423,420,132,-228.7999999999998,0.0,0
597313,-1504,104,17712,-427,460,109,-233.9999999999998,0.0,0
597417,-1488,108,17536,-418,433,133,-239.1999999999998,0.0,0
597521,-1440,76,17604,-447,484,117,-244.39999999999978,0.0,0
597625,-1476,120,17684,-419,450,124,-249.59999999999977,0.0,0
597729,-1476,76,17580,-435,431,144,-254.79999999999976,0.0,0
597833,-1488,108,17484,-424,472,153,-259.9999999999998,0.0,0
597937,-1516,92,17628,-431,463,116,-265.19999999999976,0.0,0
598041,-1496,-12,17640,-425,454,145,-270.39999999999975,0.0,0
598145,-1512,100,17680,-430,468,119,-275.59999999999974,0.0,0
598249,-1468,136,17688,-436,447,92,-280.7999999999997,0.0,0
598353,-1448,120,17700,-429,480,112,-285.9999999999997,0.0,0
598457,-1432,44,17600,-449,455,110,-291.1999999999997,0.0,0
598561,-1524,8,17664,-426,465,95,-296.3999999999997,0.0,0
598665,-1588,112,17588,-463,463,102,-301.5999999999997,0.0,0
598769,-1528,40,17704,-449,446,102,-306.79999999999967,0.0,0
598873,-1440,64,17616,-443,448,122,-311.99999999999966,0.0,0
598977,-1408,144,17672,-429,461,107,-317.19999999999965,0.0,0
599081,-1452,56,17656,-424,438,118,-322.39999999999964,0.0,0
599185,-1444,84,17684,-445,449,96,-327.5999999999996,0.0,0
599289,-1436,100,17608,-426,460,105,-332.7999999999996,0.0,0
599393,-1468,28,17616,-428,465,98,-337.9999999999996,0.0,0
599497,-1504,108,17616,-420,452,114,-343.1999999999996,0.0,0
599601,-1456,32,17508,-406,455,110,-348.3999999999996,0.0,0
599705,-1632,80,17592,-393,511,128,-353.59999999999957,0.0,0
599809,-1416,72,17628,-400,527,141,-358.79999999999956,0.0,0
599913,-1784,64,17844,-465,396,121,-363.99999999999955,0.0,0
600017,-1332,44,17528,-371,1110,110,-369.19999999999953,0.0,0
600121,-1616,8,17576,-414,224,41,-374.3999999999995,0.0,0
600225,-1696,128,17608,-424,524,138,-379.5999999999995,0.0,0
600329,-1608,132,17664,-411,474,105,-384.7999999999995,0.0,0
600433,-1676,104,17680,-456,394,70,-389.9999999999995,0.0,0
600537,-1596,76,17540,-426,445,122,-395.1999999999995,0.0,0
600641,-1628,180,17616,-453,426,125,-400.39999999999947,0.0,0
