Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
535849,-1980,28,17644,-431,432,97,0.0,0.0,1
535953,-1944,80,17488,-429,462,105,0.0,0.0,1
536057,-1924,108,17540,-421,413,103,0.0,0.0,1
536161,-1964,40,17640,-439,447,110,0.0,0.0,1
536265,-1904,60,17524,-451,435,102,0.0,0.0,1
536369,-1884,108,17660,-424,461,126,0.0,0.0,1
536473,-1892,64,17652,-564,474,129,0.0,0.0,1
536577,-2216,-88,17468,-510,465,763,5.2,0.0,0
536681,-1928,72,17604,-342,386,120,10.4,0.0,0
536785,-1880,28,17592,-393,457,113,15.600000000000001,0.0,0
536889,-1984,92,17532,-404,408,102,20.8,0.0,0
536993,-1888,32,17388,-383,457,103,26.0,0.0,0
537097,-1872,184,17508,-394,460,116,31.2,0.0,0
537201,-1816,52,17628,-353,409,123,36.4,0.0,0
537305,-1876,96,17508,-459,472,121,41.6,0.0,0
537409,-1900,68,17704,-435,471,79,46.800000000000004,0.0,0
537513,-1920,136,17592,-426,457,114,52.00000000000001,0.0,0
537617,-1896,44,17528,-412,471,121,57.20000000000001,0.0,0
537721,-1872,84,17612,-441,468,100,62.40000000000001,0.0,0
537825,-1968,112,17532,-418,468,95,62.40000000000001,0.0,1
537929,-1908,140,17604,-440,470,128,62.40000000000001,0.0,1
538033,-1900,96,17644,-440,472,109,62.40000000000001,0.0,1
538137,-1888,168,17532,-432,437,129,62.40000000000001,0.0,1
538241,-1948,16,17716,-463,451,102,62.40000000000001,0.0,1
538345,-1852,64,17596,-426,430,105,62.40000000000001,0.0,1
538449,-1916,44,17624,-465,440,111,62.40000000000001,0.0,1
538553,-1848,96,17676,-402,476,148,62.40000000000001,0.0,1
538657,-1880,184,17600,-429,445,118,62.40000000000001,0.0,1
538761,-1928,76,17656,-437,436,123,62.40000000000001,0.0,1
538865,-1900,88,17600,-451,431,149,62.40000000000001,0.0,1
538969,-1900,180,17596,-404,407,84,62.40000000000001,0.0,1
539073,-1848,88,17460,-446,470,115,62.40000000000001,0.0,1
539177,-1856,132,17488,-431,465,104,62.40000000000001,0.0,1
539281,-1948,132,17520,-431,461,129,62.40000000000001,0.0,1
539385,-1864,116,17624,-441,448,142,62.40000000000001,0.0,1
539489,-1888,192,17532,-421,435,151,62.40000000000001,0.0,1
539593,-1596,-1340,18276,-382,427,-506,62.40000000000001,5.2,0
539697,-1344,-1772,17604,-562,397,1051,62.40000000000001,10.4,0
539801,-532,-516,17948,-509,788,669,62.40000000000001,15.600000000000001,0
539905,-1144,984,17636,-504,503,352,62.40000000000001,20.8,0
540009,-1892,1068,17468,-414,845,-12,62.40000000000001,26.0,0
540113,-2616,1004,17776,-366,361,-836,62.40000000000001,31.2,0
540217,-2008,-128,17672,-380,400,-329,62.40000000000001,36.4,0
540321,-1976,204,17452,-461,520,522,62.40000000000001,41.6,0
540425,-1896,152,17564,-464,469,88,62.40000000000001,46.800000000000004,0
540529,-1924,60,17584,-441,440,129,62.40000000000001,52.00000000000001,0
540633,-1872,80,17564,-448,485,113,62.40000000000001,57.20000000000001,0
540737,-1920,96,17732,-443,410,144,62.40000000000001,62.40000000000001,0
540841,-1904,52,17564,-413,418,115,62.40000000000001,67.60000000000001,0
540945,-1876,84,17584,-435,448,137,62.40000000000001,72.80000000000001,0
541049,-1952,80,17540,-473,451,123,62.40000000000001,72.80000000000001,1
541153,-1876,48,17560,-392,452,156,62.40000000000001,72.80000000000001,1
541257,-1896,108,17584,-427,464,107,62.40000000000001,72.80000000000001,1
541361,-1924,116,17584,-447,494,94,62.40000000000001,72.80000000000001,1
541465,-1864,84,17600,-432,492,137,62.40000000000001,72.80000000000001,1
541569,-1892,68,17564,-392,443,158,62.40000000000001,72.80000000000001,1
541673,-1912,52,17564,-406,470,132,62.40000000000001,72.80000000000001,1
541777,-1940,128,17564,-439,457,139,62.40000000000001,72.80000000000001,1
541881,-1852,68,17520,-443,472,139,62.40000000000001,72.80000000000001,1
541985,20296,3964,18048,-453,253,655,62.40000000000001,67.60000000000001,0
542089,1268,1648,17716,-143,523,-2568,62.40000000000001,62.400000000000006,0
542193,-5108,-1052,17648,-763,90,2997,62.40000000000001,57.2,0
542297,8972,3540,17844,-409,-1598,4792,62.40000000000001,52.0,0
542401,-2000,-156,17368,-354,526,-459,62.40000000000001,46.8,0
542505,-1508,80,17604,-448,463,138,62.40000000000001,41.599999999999994,0
542609,-1460,108,17580,-436,437,136,62.40000000000001,36.39999999999999,0
542713,-1492,108,17656,-424,449,137,62.40000000000001,31.199999999999992,0
542817,-1472,96,17684,-431,435,101,62.40000000000001,25.999999999999993,0
542921,-1504,96,17620,-432,484,71,62.40000000000001,20.799999999999994,0
543025,-1456,104,17588,-434,483,128,62.40000000000001,15.599999999999994,0
543129,-1500,132,17560,-418,441,96,62.40000000000001,10.399999999999995,0
543233,-1436,88,17712,-426,433,109,62.40000000000001,5.199999999999995,0
543337,-1528,100,17560,-405,473,120,62.40000000000001,-5.329070518200751e-15,0
543441,-1412,92,17576,-448,450,70,62.40000000000001,-5.2000000000000055,0
543545,-1444,68,17684,-469,507,101,62.40000000000001,-10.400000000000006,0
543649,-1472,136,17592,-417,443,117,62.40000000000001,-15.600000000000005,0
543753,-1504,104,17724,-428,430,111,62.40000000000001,-20.800000000000004,0
543857,-1456,112,17700,-477,459,114,62.40000000000001,-26.000000000000004,0
543961,-1528,132,17660,-423,436,106,62.40000000000001,-31.200000000000003,0
544065,-1424,96,17648,-438,470,97,62.40000000000001,-36.400000000000006,0
544169,-1504,64,17720,-424,457,99,62.40000000000001,-41.60000000000001,0
544273,-1424,116,17608,-423,445,103,62.40000000000001,-46.80000000000001,0
544377,-1500,72,17632,-416,465,113,62.40000000000001,-52.000000000000014,0
