Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
389729,-1772,124,17536,-451,459,121,0.0,0.0,1
389833,-1880,100,17696,-452,456,115,0.0,0.0,1
389937,-1868,112,17640,-419,418,123,0.0,0.0,1
390041,-1880,124,17688,-459,455,139,0.0,0.0,1
390145,-1828,96,17600,-430,550,119,0.0,0.0,1
390249,-1756,120,17536,-400,491,103,0.0,0.0,1
390353,-1452,264,15964,-459,511,138,-5.2,0.0,0
390457,-1940,104,17756,-443,457,113,-10.4,0.0,0
390561,-1824,64,17700,-437,456,110,-15.600000000000001,0.0,0
390665,-1836,140,17552,-431,451,115,-20.8,0.0,0
390769,-1808,144,17612,-411,462,106,-26.0,0.0,0
390873,-1904,88,17724,-448,447,144,-31.2,0.0,0
390977,-4068,-68,16504,-12,962,-3541,-36.4,0.0,0
391081,-1364,260,17912,-418,19,-319,-41.6,0.0,0
391185,-548,472,18404,-351,143,-693,-46.800000000000004,0.0,0
391289,-728,176,17684,-297,436,-1085,-52.00000000000001,0.0,0
391393,-1244,184,17804,-490,527,310,-57.20000000000001,0.0,0
391497,-1848,84,17672,-432,476,130,-62.40000000000001,0.0,0
391601,-1832,112,17588,-429,437,93,-67.60000000000001,0.0,0
391705,-1884,112,17576,-423,419,119,-72.80000000000001,0.0,0
391809,-1776,104,17688,-421,461,134,-78.00000000000001,0.0,0
391913,-1864,104,17636,-435,457,144,-83.20000000000002,0.0,0
392017,-1768,96,17688,-458,476,119,-88.40000000000002,0.0,0
392121,-1836,84,17608,-404,472,125,-93.60000000000002,0.0,0
392225,-1808,104,17672,-448,476,133,-93.60000000000002,0.0,1
392329,-1800,92,17676,-439,468,117,-93.60000000000002,0.0,1
392433,-1860,152,17620,-422,463,92,-93.60000000000002,0.0,1
392537,-1852,88,17568,-445,456,138,-93.60000000000002,0.0,1
392641,-1820,108,17752,-425,446,132,-93.60000000000002,0.0,1
392745,-1860,96,17648,-484,457,80,-93.60000000000002,0.0,1
392849,-2040,104,17688,-436,366,127,-93.60000000000002,0.0,1
392953,-1744,116,17488,-444,462,118,-93.60000000000002,0.0,1
393057,-1808,76,17656,-425,468,129,-93.60000000000002,0.0,1
393161,-1788,108,17580,-438,457,128,-93.60000000000002,0.0,1
393265,-1864,64,17608,-436,441,108,-93.60000000000002,0.0,1
393369,-1820,80,17644,-403,449,120,-93.60000000000002,0.0,1
393473,-2508,-56,17644,-14,416,-3392,-88.40000000000002,0.0,0
393577,-3052,-156,18292,-333,274,-490,-83.20000000000002,0.0,0
393681,-600,776,17660,-409,528,-305,-78.00000000000001,0.0,0
393785,-740,316,17740,-354,267,-489,-72.80000000000001,0.0,0
393889,-856,236,17512,-360,502,-341,-67.60000000000001,0.0,0
393993,-1852,144,17644,-403,471,-108,-62.400000000000006,0.0,0
394097,-1508,8,17616,-416,449,64,-57.2,0.0,0
394201,-1864,112,17512,-447,423,105,-52.0,0.0,0
394305,-1876,116,17568,-469,465,98,-46.8,0.0,0
394409,-1840,92,17592,-423,453,107,-41.599999999999994,0.0,0
394513,-1864,108,17644,-442,481,88,-36.39999999999999,0.0,0
394617,-1828,128,17572,-405,461,112,-31.199999999999992,0.0,0
394721,-1868,116,17520,-414,440,105,-25.999999999999993,0.0,0
394825,-1852,84,17624,-406,471,141,-20.799999999999994,0.0,0
394929,-1864,168,17592,-413,465,129,-20.799999999999994,0.0,1
395033,-1848,40,17516,-458,435,117,-20.799999999999994,0.0,1
395137,-1908,100,17576,-431,472,108,-20.799999999999994,0.0,1
395241,-1784,80,17632,-426,483,114,-20.799999999999994,0.0,1
395345,-1924,52,17640,-450,390,127,-20.799999999999994,0.0,1
395449,-1856,112,17588,-434,469,90,-20.799999999999994,0.0,1
