Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
402193,-1868,160,17544,-413,462,130,0.0,0.0,1
402297,-1832,196,17588,-457,448,109,0.0,0.0,1
402401,-1840,124,17596,-417,443,126,0.0,0.0,1
402505,-1808,116,17588,-429,465,111,0.0,0.0,1
402609,-1820,152,17560,-424,439,111,0.0,0.0,1
402713,-1868,76,17692,-423,461,103,0.0,0.0,1
402817,-1860,176,17476,-405,455,88,0.0,0.0,1
402921,-1812,136,17684,-425,448,150,0.0,0.0,1
403025,-1812,176,17692,-426,470,109,0.0,0.0,1
403129,-1836,112,17684,-411,455,93,0.0,0.0,1
403233,-1848,112,17744,-439,464,102,0.0,0.0,1
403337,-1816,64,17580,-444,459,88,0.0,0.0,1
403441,-1856,156,17524,-439,436,123,0.0,0.0,1
403545,-1836,132,17616,-427,444,123,0.0,0.0,1
403649,-1936,172,17688,-422,483,132,0.0,0.0,1
403753,-1784,120,17676,-423,462,108,0.0,0.0,1
403857,-1864,172,17596,-450,467,125,0.0,0.0,1
403961,-1804,92,17540,-419,458,122,0.0,0.0,1
404065,-1832,92,17588,-442,450,124,0.0,0.0,1
404169,-1852,120,17564,-427,469,80,0.0,0.0,1
404273,-1856,136,17564,-442,454,129,0.0,0.0,1
404377,-1820,172,17564,-450,456,97,0.0,0.0,1
404481,-1804,168,17584,-426,477,135,0.0,0.0,1
404585,-1832,148,17576,-454,474,128,0.0,0.0,1
404689,-1840,92,17692,-439,445,94,0.0,0.0,1
404793,-1828,100,17664,-449,456,81,0.0,0.0,1
404897,-1820,92,17520,-450,466,114,0.0,0.0,1
405001,-1748,104,17572,-440,476,105,0.0,0.0,1
405105,-1896,200,17588,-443,440,113,0.0,0.0,1
405209,-1820,160,17564,-445,432,129,0.0,0.0,1
405313,-1828,100,17596,-453,475,123,0.0,0.0,1
405417,-1860,152,17528,-462,441,106,0.0,0.0,1
405521,-1812,196,17620,-435,443,142,0.0,0.0,1
405625,-1892,160,17596,-432,442,109,0.0,0.0,1
405729,-1832,172,17672,-413,475,102,0.0,0.0,1
405833,-1876,176,17644,-465,449,107,0.0,0.0,1
405937,-1764,144,17716,-460,440,141,0.0,0.0,1
406041,-1800,132,17584,-432,440,146,0.0,0.0,1
406145,-1960,132,17684,-414,375,123,0.0,0.0,1
406249,-1820,160,17720,-459,473,127,0.0,0.0,1
406353,-1816,116,17476,-438,445,118,0.0,0.0,1
406457,-1888,200,17652,-431,464,130,0.0,0.0,1
406561,-1832,152,17612,-434,446,89,0.0,0.0,1
406665,-1808,200,17624,-445,463,106,0.0,0.0,1
406769,-1836,124,17656,-472,444,106,0.0,0.0,1
406873,-1844,116,17556,-458,463,82,0.0,0.0,1
406977,-1828,88,17520,-447,421,116,0.0,0.0,1
407081,-1828,160,17556,-443,446,117,0.0,0.0,1
407185,-1780,108,17500,-452,432,108,0.0,0.0,1
407289,-1972,856,18324,-830,649,39,0.0,-5.2,0
407393,-1756,56,17544,-465,463,131,0.0,-10.4,0
407497,-1848,136,17688,-445,433,108,0.0,-15.600000000000001,0
407601,-1828,132,17552,-373,407,123,0.0,-20.8,0
407705,-1836,40,17584,-463,452,121,0.0,-26.0,0
407809,-1808,44,17628,-460,433,124,0.0,-31.2,0
407913,-1816,92,17516,-403,453,72,0.0,-36.4,0
408017,-1812,116,17616,-435,448,107,0.0,-41.6,0
408121,-1880,88,17668,-413,469,99,0.0,-41.6,1
408225,-1904,92,17584,-413,477,110,0.0,-41.6,1
408329,-1824,148,17556,-456,465,122,0.0,-41.6,1
408433,-1836,100,17628,-449,484,74,0.0,-41.6,1
408537,-1804,136,17412,-440,461,122,0.0,-41.6,1
408641,-1812,48,17604,-432,475,103,0.0,-41.6,1
408745,-1788,96,17540,-461,463,116,0.0,-41.6,1
408849,-1800,72,17616,-424,455,128,0.0,-41.6,1
408953,-1860,100,17660,-462,419,130,0.0,-41.6,1
409057,-1828,64,17604,-436,465,112,0.0,-41.6,1
409161,-5640,-48,16888,49,234,-4757,5.2,-41.6,0
409265,-4024,-160,17104,-377,644,-205,10.4,-41.6,0
409369,1656,616,18156,-254,471,-1451,15.600000000000001,-41.6,0
409473,-1120,-176,18108,-217,355,-2000,20.8,-41.6,0
409577,-1504,196,17660,-430,514,-158,26.0,-41.6,0
409681,-2116,132,17640,-410,472,25,31.2,-41.6,0
409785,-1860,-52,17740,-394,385,-189,36.4,-41.6,0
