Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
1264238,-1900,144,17508,-437,460,147,0.0,0.0,1
1264342,-1980,124,17640,-433,487,124,0.0,0.0,1
1264446,-1912,180,17672,-411,411,142,0.0,0.0,1
1264550,-1876,144,17476,-459,437,110,0.0,0.0,1
1264654,-1940,140,17568,-477,478,127,0.0,0.0,1
1264758,-1952,164,17616,-440,465,102,0.0,0.0,1
1264862,-1920,96,17560,-433,419,94,0.0,0.0,1
1264966,-1920,132,17524,-408,479,94,0.0,0.0,1
1265070,-1992,160,17640,-428,467,95,0.0,0.0,1
1265174,-1964,152,17608,-437,458,84,0.0,0.0,1
1265278,-2000,140,17584,-426,461,142,0.0,0.0,1
1265382,-1964,112,17608,-431,462,102,0.0,0.0,1
1265486,-1924,124,17660,-413,461,150,0.0,0.0,1
1265590,-1916,176,17648,-453,449,118,0.0,0.0,1
1265694,-1948,112,17504,-413,443,80,0.0,0.0,1
1265798,-1912,124,17592,-449,492,87,0.0,0.0,1
1265902,-1960,148,17520,-441,446,113,0.0,0.0,1
