Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
62424,-2032,44,17556,-472,443,145,0.0,0.0,1
62528,-1972,108,17684,-477,352,119,0.0,0.0,1
62632,-2016,64,17668,-421,507,138,0.0,0.0,1
62736,-2552,-8,17504,-767,459,2741,5.2,0.0,0
62840,-1984,-52,17648,-410,444,100,10.4,0.0,0
62944,-1984,152,17664,-439,450,104,15.600000000000001,0.0,0
63048,-1952,68,17596,-450,444,127,20.8,0.0,0
63152,-1900,96,17552,-418,446,124,26.0,0.0,0
63256,-1892,128,17632,-407,450,158,31.2,0.0,0
63360,-1896,132,17616,-457,448,122,36.4,0.0,0
63464,-1996,108,17604,-460,471,125,41.6,0.0,0
63568,-1932,96,17764,-461,469,98,41.6,0.0,1
63672,-1892,12,17516,-410,440,112,41.6,0.0,1
63776,-1936,76,17624,-460,452,139,41.6,0.0,1
63880,-2000,84,17616,-453,441,109,41.6,0.0,1
63984,-1916,140,17616,-448,464,133,41.6,0.0,1
64088,-1900,108,17624,-424,426,143,41.6,0.0,1
64192,-1944,124,17580,-420,464,125,41.6,0.0,1
64296,-1904,104,17676,-442,479,151,41.6,0.0,1
64400,-2004,4,17668,-447,458,144,41.6,0.0,1
64504,-1928,88,17576,-431,463,141,41.6,0.0,1
64608,-1944,148,17672,-473,450,104,41.6,0.0,1
64712,-2012,148,17652,-461,454,111,41.6,0.0,1
64816,-1956,96,17548,-438,421,114,41.6,0.0,1
64920,-1936,104,17580,-449,432,106,41.6,0.0,1
65024,-1948,120,17564,-413,462,125,41.6,0.0,1
65128,-1960,84,17560,-411,439,126,41.6,0.0,1
65232,-1964,148,17596,-463,462,125,41.6,0.0,1
65336,-1944,92,17604,-443,453,139,41.6,0.0,1
65440,-1896,20,17548,-403,465,114,41.6,0.0,1
65544,-1932,68,17564,-421,467,130,41.6,0.0,1
65648,-1920,80,17564,-464,412,117,41.6,0.0,1
65752,-1868,84,17656,-422,454,122,41.6,0.0,1
65856,-2008,112,17420,-423,494,100,41.6,0.0,1
65960,-1956,104,17520,-480,471,113,41.6,0.0,1
66064,-1940,96,17540,-427,449,109,41.6,0.0,1
66168,-1904,172,17608,-453,482,103,41.6,0.0,1
66272,-1952,112,17536,-413,467,131,41.6,0.0,1
66376,-1968,100,17612,-394,490,124,41.6,0.0,1
66480,-1944,24,17556,-436,468,125,41.6,0.0,1
66584,-1980,76,17516,-446,463,125,41.6,0.0,1
66688,-1868,36,17580,-447,420,95,41.6,0.0,1
66792,-1984,76,17640,-443,467,82,41.6,0.0,1
66896,-1900,92,17544,-432,451,109,41.6,0.0,1
67000,-1872,64,17476,-439,462,123,41.6,0.0,1
67104,-1944,92,17580,-453,470,118,41.6,0.0,1
