Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
2143227,-1944,128,17684,-423,479,122,0.0,0.0,1
2143331,-1924,136,17580,-431,445,119,0.0,0.0,1
2143435,-1872,152,17608,-400,457,102,0.0,0.0,1
2143539,-1944,168,17596,-462,479,129,0.0,0.0,1
2143643,-1920,160,17704,-435,458,120,0.0,0.0,1
2143747,-1940,88,17624,-457,459,116,0.0,0.0,1
2143851,-1944,152,17588,-424,435,103,0.0,0.0,1
2143955,-1880,104,17608,-426,426,101,0.0,0.0,1
2144059,-1948,148,17604,-430,489,120,0.0,0.0,1
2144163,-1940,132,17628,-422,437,135,0.0,0.0,1
2144267,-1932,140,17516,-442,440,134,0.0,0.0,1
2144371,-840,160,17828,-864,462,1561,5.671910399999999,0.16440319999999997,0
2144475,-1940,68,17488,-497,418,123,19.592011346924036,0.47784803563300526,0
2144579,-1980,104,17664,-442,433,92,37.509648169623205,0.6793882720957118,0
2144683,-1912,40,17512,-450,469,119,57.75932166209817,0.7176292049234622,0
2144787,-1888,96,17684,-424,471,133,79.54970930712553,0.7076637963370305,0
2144891,-1948,108,17580,-449,455,109,101.43435032684027,0.6737098623479396,0
2144995,-1976,52,17660,-442,447,141,122.229659020548,0.5714412757851327,0
2145099,-1924,128,17608,-435,469,126,142.01357322392101,0.45874600135143556,0
2145203,-1868,44,17556,-436,448,152,160.94656327491492,0.35758872508418793,0
2145307,-1884,84,17484,-419,444,81,179.11997222404776,0.2335947392015047,0
2145411,-1924,80,17608,-422,485,117,179.11997222404776,0.2335947392015047,1
2145515,-1916,80,17676,-453,467,94,179.11997222404776,0.2335947392015047,1
2145619,-1936,96,17512,-416,466,148,179.11997222404776,0.2335947392015047,1
2145723,-1932,92,17592,-444,440,119,179.11997222404776,0.2335947392015047,1
2145827,-1900,108,17632,-471,452,126,179.11997222404776,0.2335947392015047,1
2145931,-1900,100,17612,-444,454,97,179.11997222404776,0.2335947392015047,1
