Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
3249669,-1984,180,17536,-434,478,124,0.0,0.0,1
3249773,-1988,144,17540,-447,432,118,0.0,0.0,1
3249877,-2048,164,17600,-428,461,126,0.0,0.0,1
3249981,-1944,184,17556,-452,405,115,0.0,0.0,1
3250085,-2028,128,17532,-457,457,121,0.0,0.0,1
3250189,-2052,116,17536,-415,451,142,0.0,0.0,1
3250293,-2032,80,17628,-466,459,120,0.0,0.0,1
3250397,-1932,120,17512,-459,448,119,0.0,0.0,1
3250501,-2024,112,17596,-461,455,103,0.0,0.0,1
3250605,-2012,152,17616,-406,478,119,0.0,0.0,1
3250709,-1988,152,17584,-449,460,111,0.0,0.0,1
3250813,-1752,104,17616,-573,395,79,0.0,0.0,1
3250917,-1876,64,17660,-474,418,110,0.0,0.0,1
3251021,-1852,132,17576,-447,414,103,0.0,0.0,1
3251125,-1836,148,17632,-461,430,126,0.0,0.0,1
3251229,-1920,44,17580,-464,438,101,0.0,0.0,1
3251333,-1808,120,17524,-456,444,123,0.0,0.0,1
3251437,-1896,100,17616,-430,484,109,0.0,0.0,1
3251541,-1844,100,17548,-408,449,106,0.0,0.0,1
3251645,-1832,40,17428,-444,447,112,0.0,0.0,1
3251749,-1848,72,17484,-409,458,139,0.0,0.0,1
3251853,-1396,-528,17612,-635,647,1850,0.0,-5.2,0
3251957,-1348,140,18468,-475,202,321,0.0,-10.4,0
3252061,-1260,1080,17708,-612,241,1153,0.0,-15.600000000000001,0
3252165,-1080,1200,17408,-379,614,-482,0.0,-20.8,0
3252269,-656,1080,17636,-377,1168,-600,0.0,-26.0,0
3252373,-1248,672,17840,-438,226,4,0.0,-31.2,0
3252477,-1696,1080,17624,-358,451,-280,0.0,-36.4,0
3252581,-1992,-112,17560,-416,410,-8,0.0,-41.6,0
3252685,-2768,-332,17880,-637,474,1890,0.0,-46.800000000000004,0
3252789,-1892,-240,17804,-421,554,-163,0.0,-52.00000000000001,0
3252893,-1428,1272,17440,-388,473,-391,0.0,-57.20000000000001,0
3252997,-1920,-24,17560,-385,477,-9,0.0,-62.40000000000001,0
3253101,-1712,144,17572,-445,429,86,0.0,-67.60000000000001,0
3253205,-1860,64,17648,-425,455,126,0.0,-72.80000000000001,0
3253309,-1836,92,17572,-383,456,129,0.0,-78.00000000000001,0
3253413,-1836,48,17568,-422,432,99,0.0,-78.00000000000001,1
3253517,-1880,80,17660,-434,476,112,0.0,-78.00000000000001,1
3253621,-1880,92,17604,-430,459,135,0.0,-78.00000000000001,1
3253725,-1872,12,17600,-401,443,149,0.0,-78.00000000000001,1
3253829,-1824,128,17656,-451,476,163,0.0,-78.00000000000001,1
3253933,-1880,152,17604,-468,403,133,0.0,-78.00000000000001,1
3254037,-1768,52,17556,-423,410,118,0.0,-78.00000000000001,1
3254141,-1784,56,17656,-438,451,128,0.0,-78.00000000000001,1
3254245,-1776,80,17532,-426,509,125,0.0,-78.00000000000001,1
3254349,-2260,292,17964,-424,394,145,0.0,-78.00000000000001,1
3254453,-1924,76,17636,-429,350,121,0.0,-78.00000000000001,1
3254557,-1824,124,17624,-452,445,100,0.0,-78.00000000000001,1
3254661,-1784,44,17532,-454,473,106,0.0,-78.00000000000001,1
3254765,-1504,664,17720,-431,75,430,0.0,-72.80000000000001,0
3254869,-2408,1044,18180,-432,362,2,0.0,-67.60000000000001,0
3254973,-1344,924,17296,-259,549,-1535,0.0,-62.400000000000006,0
3255077,-1936,68,17368,-520,499,937,0.0,-57.2,0
3255181,-1176,716,17552,-341,561,-817,0.0,-52.0,0
3255285,-2028,284,17904,-500,322,1019,0.0,-46.8,0
3255389,-1448,320,17500,-301,281,-802,0.0,-41.599999999999994,0
3255493,-1708,708,17708,-460,312,285,0.0,-36.39999999999999,0
3255597,-1532,-444,17296,-346,688,-654,0.0,-31.199999999999992,0
3255701,-1860,416,17396,-402,638,88,0.0,-25.999999999999993,0
3255805,-2056,-444,17304,-582,575,1312,0.0,-20.799999999999994,0
3255909,-2104,-88,17572,-385,382,106,0.0,-15.599999999999994,0
3256013,-1660,-372,17468,-430,581,302,0.0,-10.399999999999995,0
3256117,-2028,-252,17668,-463,441,363,0.0,-5.199999999999995,0
3256221,-1808,104,17652,-404,436,113,0.0,5.329070518200751e-15,0
3256325,-1760,144,17616,-436,458,114,0.0,5.2000000000000055,0
3256429,-1864,156,17616,-399,468,91,0.0,10.400000000000006,0
3256533,-1860,108,17556,-420,450,106,0.0,15.600000000000005,0
3256637,-1792,108,17608,-389,456,100,0.0,15.600000000000005,1
