Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
54942,-1792,192,17612,-439,481,117,0.0,0.0,1
55045,-1784,216,17620,-431,447,106,0.0,0.0,1
55149,-1768,248,17528,-414,446,127,0.0,0.0,1
55253,-1784,244,17600,-431,425,125,0.0,0.0,1
55357,-1744,172,17584,-450,463,126,0.0,0.0,1
55461,-1764,204,17600,-446,427,111,0.0,0.0,1
55565,-1812,204,17612,-425,447,97,0.0,0.0,1
55669,-1812,228,17716,-427,426,108,0.0,0.0,1
55773,-1752,236,17600,-425,469,114,0.0,0.0,1
55877,-1736,220,17568,-430,479,115,0.0,0.0,1
55981,-1800,264,17644,-436,449,111,0.0,0.0,1
56085,-1784,216,17568,-448,471,127,0.0,0.0,1
56189,-1836,232,17616,-406,437,120,0.0,0.0,1
56293,-1832,196,17640,-428,470,90,0.0,0.0,1
56397,-1728,204,17676,-428,465,118,0.0,0.0,1
56501,-1772,168,17612,-412,443,109,0.0,0.0,1
56605,-1784,232,17456,-453,484,116,0.0,0.0,1
56709,-1792,216,17640,-434,413,128,0.0,0.0,1
56813,-1700,268,17496,-471,436,146,0.0,0.0,1
56917,-1824,180,17552,-432,469,111,0.0,0.0,1
57021,-1768,200,17688,-425,463,130,0.0,0.0,1
57125,-1812,236,17632,-428,442,123,0.0,0.0,1
57229,-1752,192,17548,-409,475,102,0.0,0.0,1
57333,-1800,236,17584,-405,461,87,0.0,0.0,1
57437,-1792,228,17684,-457,440,136,0.0,0.0,1
57541,-1700,128,17400,-308,355,130,0.0,0.0,1
57645,-1776,272,17588,-413,405,103,0.0,0.0,1
57749,-1880,240,17796,-432,411,120,0.0,0.0,1
57853,-1592,-100,17800,867,127,-9971,-5.2,0.0,0
57957,-2128,512,17488,-80,309,-2794,-10.4,0.0,0
58061,-1564,-1068,16436,-1710,2024,-414,-15.600000000000001,0.0,0
58165,-1728,220,17668,-919,846,3640,-20.8,0.0,0
58269,-2028,144,17684,-407,375,111,-26.0,0.0,0
58373,-2100,156,17472,-420,145,56,-31.2,0.0,0
58477,-1828,124,17568,-446,510,142,-36.4,0.0,0
58581,-1884,132,17604,-438,436,127,-41.6,0.0,0
58685,-1868,64,17656,-427,410,126,-46.800000000000004,0.0,0
58789,-7344,-1776,16916,-1055,279,5572,-52.00000000000001,0.0,0
58893,-2660,1060,17228,-25,437,-3336,-57.20000000000001,0.0,0
58997,64,684,18988,120,-1085,-4256,-62.40000000000001,0.0,0
59101,612,288,17920,-252,540,-1304,-67.60000000000001,0.0,0
59205,-768,184,17528,-633,529,1458,-72.80000000000001,0.0,0
59309,-1580,188,17584,-447,481,67,-78.00000000000001,0.0,0
59413,-1852,144,17592,-464,428,118,-83.20000000000002,0.0,0
59517,-1848,128,17584,-440,481,90,-88.40000000000002,0.0,0
59621,-1844,56,17500,-423,456,132,-93.60000000000002,0.0,0
59725,-1832,164,17672,-428,452,122,-98.80000000000003,0.0,0
59829,-1844,84,17616,-421,447,123,-104.00000000000003,0.0,0
