Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
2658949,-1552,116,17680,-452,433,90,0.0,0.0,1
2659053,-1524,152,17612,-443,446,117,0.0,0.0,1
2659157,-1480,132,17532,-441,447,136,0.0,0.0,1
2659261,-1588,72,17672,-423,456,107,0.0,0.0,1
2659365,-1556,92,17584,-453,450,116,0.0,0.0,1
2659469,-1536,124,17696,-467,441,119,0.0,0.0,1
2659573,-1532,152,17636,-402,437,137,0.0,0.0,1
2659677,-1540,112,17628,-435,444,111,0.0,0.0,1
2659781,-1492,156,17636,-447,457,142,0.0,0.0,1
2659885,-1512,132,17576,-409,449,136,0.0,0.0,1
2659989,-1532,148,17660,-434,448,101,0.0,0.0,1
2660093,-1556,136,17592,-413,449,108,0.0,0.0,1
2660197,-1484,160,17556,-455,469,121,0.0,0.0,1
2660301,-1596,148,17584,-478,429,128,0.0,0.0,1
2660405,-1520,128,17520,-444,463,126,0.0,0.0,1
2660509,-1500,124,17728,-417,455,111,0.0,0.0,1
2660613,-1500,92,17640,-446,456,114,0.0,0.0,1
2660717,-1520,96,17644,-420,472,107,0.0,0.0,1
2660821,-1544,116,17612,-472,437,102,0.0,0.0,1
2660925,-1544,124,17732,-456,468,124,0.0,0.0,1
2661029,-1476,152,17548,-425,484,124,0.0,0.0,1
2661133,-1556,88,17592,-426,450,85,0.0,0.0,1
2661237,-1564,140,17536,-416,460,122,0.0,0.0,1
2661341,-1516,132,17576,-422,460,151,0.0,0.0,1
2661445,-1536,144,17700,-400,463,136,0.0,0.0,1
2661549,-1488,108,17652,-423,450,109,0.0,0.0,1
2661653,-1484,76,17604,-494,448,154,0.0,0.0,1
2661757,-1508,160,17740,-431,433,92,0.0,0.0,1
2661861,-1512,184,17648,-457,473,112,0.0,0.0,1
2661965,-1572,132,17600,-443,457,110,0.0,0.0,1
2662069,-1568,96,17660,-460,449,123,0.0,0.0,1
2662173,-1512,92,17688,-416,449,92,0.0,0.0,1
2662277,-1516,60,17652,-412,462,151,0.0,0.0,1
2662381,-1432,104,17640,-431,475,126,5.2,0.0,0
2662485,-1452,144,17632,-436,464,135,10.4,0.0,0
2662589,-1576,156,17600,-434,466,85,15.600000000000001,0.0,0
2662693,-1544,148,17568,-418,465,134,20.8,0.0,0
2662797,-1520,100,17588,-431,462,128,26.0,0.0,0
2662901,-2964,420,18324,-776,-663,115,31.2,0.0,0
2663005,-1392,88,17568,-500,387,113,36.4,0.0,0
2663109,-1472,88,17608,-458,434,129,41.6,0.0,0
2663213,-1488,216,17684,-455,500,134,46.800000000000004,0.0,0
2663317,-1496,152,17624,-288,738,97,52.00000000000001,0.0,0
2663421,-1496,156,17668,-444,453,101,57.20000000000001,0.0,0
2663525,-1568,112,17576,-436,442,98,62.40000000000001,0.0,0
2663629,-1576,76,17696,-460,462,151,67.60000000000001,0.0,0
2663733,-1512,100,17596,-439,442,131,72.80000000000001,0.0,0
