Timestamp,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Raw_Gyro_X,Raw_Gyro_Y,Raw_Gyro_Z,Calc_Pos_X,Calc_Pos_Y,Calc_Pos_Z
3102509,-1904,112,17692,-422,420,108,0.0,0.0,1
3102613,-1908,140,17564,-399,454,116,0.0,0.0,1
3102717,-1888,48,17552,-426,431,110,0.0,0.0,1
3102821,-1892,116,17648,-438,457,94,0.0,0.0,1
3102925,-1888,92,17584,-450,467,98,0.0,0.0,1
3103029,-1848,120,17576,-438,444,131,0.0,0.0,1
3103133,-1852,100,17584,-413,446,112,0.0,0.0,1
3103237,-1864,40,17616,-448,469,98,0.0,0.0,1
3103341,-1856,68,17576,-413,453,111,0.0,0.0,1
3103445,-1844,160,17616,-434,465,103,0.0,0.0,1
3103549,-1852,108,17580,-461,444,122,0.0,0.0,1
3103653,-1904,132,17620,-420,433,138,0.0,0.0,1
3103757,-1880,76,17556,-409,464,131,0.0,0.0,1
3103861,-1888,124,17516,-455,440,105,0.0,0.0,1
3103965,-1908,132,17580,-451,447,90,0.0,0.0,1
3104069,-1840,44,17580,-458,463,161,0.0,0.0,1
3104173,-1872,48,17676,-444,465,114,0.0,0.0,1
3104277,-1836,88,17604,-428,457,95,0.0,0.0,1
